,Country Name,Country Code,year,totalNaturalResourcesRents,grossSavings,imports,exports
5355,South Asia (IDA & IBRD),TSA,2017,1.703895181,30.18281919,1.976427351,1.556520869
5356,Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,8.373114454,19.06764822,1.03430506,2.908014407
5357,Tunisia,TUN,2017,2.487404736,10.40095278,1.785195177,0.557416611
5358,Turkey,TUR,2017,0.240480917,26.01343908,2.550716091,0.432940177
5359,Tanzania,TZA,2017,5.201841147,30.53584045,1.078395765,3.751829922
5360,Uganda,UGA,2017,12.27052337,23.5972327,1.718894663,4.63653636
5361,Ukraine,UKR,2017,2.837330809,16.86360957,1.180024029,1.741883228
5362,Upper middle income,UMC,2017,2.911088391,33.82009601,2.520003528,1.21024223
5363,Uruguay,URY,2017,1.989776837,15.90485708,1.607581723,14.68968024
5364,United States,USA,2017,0.440484095,19.51986421,0.965683564,2.287600632
5365,Uzbekistan,UZB,2017,10.92048538,32.15476777,3.237820531,6.009931383
5366,Vietnam,VNM,2017,4.075078414,21.67324246,3.10946175,1.939580635
5367,World,WLD,2017,1.946047999,26.54614516,1.522466149,1.449523673
5368,South Africa,ZAF,2017,3.636468208,14.2437066,1.000785876,2.368871087
5369,Zambia,ZMB,2017,13.30456068,36.25246532,0.503416111,0.801839098
5370,Zimbabwe,ZWE,2017,4.844665118,6.882674712,0.442866568,1.976860317
5371,Africa Eastern and Southern,AFE,2018,7.234045066,19.83010105,1.10677302,2.039493821
5372,Africa Western and Central,AFW,2018,11.13214956,18.92114412,0.891757242,4.178160167
5373,Angola,AGO,2018,27.42822035,25.1731937,0.996677577,0.345211111
5374,Albania,ALB,2018,1.818064699,16.54723338,0.682219683,0.325400218
5375,Arab World,ARB,2018,22.88171243,31.42735329,0.858899446,0.159547822
5376,Argentina,ARG,2018,2.129515087,11.40516048,0.891536699,0.997860687
5377,Armenia,ARM,2018,1.090181063,15.32610134,0.987520975,0.448222734
5378,Antigua and Barbuda,ATG,2018,0.0,23.05620192,2.282097081,0.0
5379,Australia,AUS,2018,5.480415437,21.7391672,0.759294272,2.589287554
5380,Austria,AUT,2018,0.155087806,26.79867485,1.951806355,1.623917369
5381,Azerbaijan,AZE,2018,29.2523744,32.14956001,1.71808113,0.440598186
5382,Burundi,BDI,2018,11.32126547,5.498900378,1.714898826,0.058789526
5383,Belgium,BEL,2018,0.018933865,24.54539464,1.082291033,1.209008217
5384,Benin,BEN,2018,2.455665006,19.63660549,0.996251197,56.44639738
5385,Burkina Faso,BFA,2018,8.458797077,17.10798076,0.40509698,9.828564271
5386,Bulgaria,BGR,2018,0.706368691,23.71938422,1.274785454,1.304166331
5387,Bahrain,BHR,2018,4.397892075,28.81966602,0.634823577,0.06123415
5388,"Bahamas, The",BHS,2018,0.013031992,14.95456972,1.801444071,0.586012491
5389,Bosnia and Herzegovina,BIH,2018,1.16874725,17.07599288,1.152287957,5.264774924
5390,Belarus,BLR,2018,1.729885198,29.15846488,1.964411556,2.826263051
5391,Belize,BLZ,2018,1.719205388,11.42054814,1.550244652,1.330673546
5392,Bermuda,BMU,2018,0.0,40.38595819,0.651455072,0.008397191
5393,Bolivia,BOL,2018,5.725014074,16.12778643,0.646318892,0.552689797
5394,Brazil,BRA,2018,3.808591626,12.70741995,1.079217879,5.425975563
5395,Brunei Darussalam,BRN,2018,25.37993824,53.20485414,0.144309974,0.00878391
5396,Botswana,BWA,2018,0.756371425,36.87714158,0.823874407,0.081382409
5397,Canada,CAN,2018,2.121613074,19.64367359,0.843182146,4.490957626
5398,Central Europe and the Baltics,CEB,2018,0.679342943,22.12734323,1.507850202,1.603384433
5399,Switzerland,CHE,2018,0.012821213,31.90418758,0.575017764,0.157442572
5400,Chile,CHL,2018,5.79353858,18.14408646,0.626879362,7.724438935
5401,China,CHN,2018,1.467764879,44.48575289,3.574027124,0.41835262
5402,Cote d'Ivoire,CIV,2018,3.424314513,15.67020865,0.608491602,9.483661696
5403,Cameroon,CMR,2018,6.751807078,15.70642982,1.673193955,20.25605381
5404,"Congo, Dem. Rep.",COD,2018,18.17955909,18.14425735,1.546523382,0.373690342
5405,Colombia,COL,2018,5.019994328,16.26738358,0.962266913,3.774631057
5406,Comoros,COM,2018,1.463851416,11.38978616,0.788321718,0.00046739
5407,Costa Rica,CRI,2018,0.961352136,14.38418593,1.123719771,1.892313959
5408,Cyprus,CYP,2018,0.004732069,15.3730691,0.455511066,0.731291391
5409,Czech Republic,CZE,2018,0.401836824,26.95316066,1.152979559,1.289814452
5410,Germany,DEU,2018,0.084988373,29.84513593,1.304450321,0.748763235
5411,Denmark,DNK,2018,0.634213587,29.87983949,2.6133823,2.719514395
5412,Dominican Republic,DOM,2018,0.86860519,24.0461293,1.335979392,0.560880995
5413,East Asia & Pacific (excluding high income),EAP,2018,1.92153656,42.0588918,3.078688908,1.103767544
5414,Early-demographic dividend,EAR,2018,5.814434038,26.49604057,1.565280535,1.259411255
5415,East Asia & Pacific,EAS,2018,1.537954759,36.91667781,2.067157842,1.034686966
5416,Europe & Central Asia (excluding high income),ECA,2018,9.873962181,27.29192639,1.661943775,1.617022069
5417,Europe & Central Asia,ECS,2018,1.812535769,24.67418104,1.402684183,1.31968217
5418,Ecuador,ECU,2018,7.575133498,25.08579953,0.895199343,4.719469662
5419,"Egypt, Arab Rep.",EGY,2018,7.108793011,13.8945011,2.655419644,1.674492063
5420,Euro area,EMU,2018,0.115935588,25.33005733,1.416962452,1.3446348
5421,Spain,ESP,2018,0.061890472,22.35752237,1.090175667,1.041597308
5422,Estonia,EST,2018,1.351476781,29.44393505,2.748234337,8.074579928
5423,Ethiopia,ETH,2018,5.888539241,33.16306209,0.481758527,1.967626736
5424,European Union,EUU,2018,0.189482005,25.28978597,1.433486189,1.432319415
5425,Finland,FIN,2018,0.530894235,23.41282114,2.19600198,7.859935453
5426,Fiji,FJI,2018,1.214518215,18.47075897,0.432042479,9.150530722
5427,France,FRA,2018,0.041691899,23.15691984,1.157872858,0.918611287
5428,United Kingdom,GBR,2018,0.669601495,14.1188012,1.280737834,0.488454455
5429,Georgia,GEO,2018,0.474382778,21.34329691,0.823093095,0.749308036
5430,Ghana,GHA,2018,10.19737868,20.93786403,1.170348968,1.38140976
5431,"Gambia, The",GMB,2018,2.554687642,15.67624314,0.579209406,0.246748536
5432,Greece,GRC,2018,0.126715463,9.720664629,0.86415526,1.527780189
5433,Guatemala,GTM,2018,1.206908311,14.63716123,1.646442083,3.007077314
5434,High income,HIC,2018,1.474781837,23.62231275,1.124914051,1.434817721
5435,"Hong Kong SAR, China",HKG,2018,0.000660134,25.73389128,0.133320464,0.100689679
5436,Honduras,HND,2018,1.10446985,19.73116026,1.24190784,1.179277717
5437,Heavily indebted poor countries (HIPC),HPC,2018,7.882893323,22.80400046,1.086239523,4.63824568
5438,Croatia,HRV,2018,0.792338307,24.11880404,1.224401266,4.538933267
5439,Hungary,HUN,2018,0.367596981,26.73630647,1.129251297,0.621371017
5440,IBRD only,IBD,2018,3.93111945,32.56242207,2.245717763,1.412836973
5441,IDA & IBRD total,IBT,2018,4.084267858,31.85117418,2.203982149,1.492180837
5442,IDA total,IDA,2018,6.267561305,21.89116156,1.598789468,3.499282959
5443,IDA blend,IDB,2018,7.734142551,18.06322395,2.177302379,2.455839927
5444,Indonesia,IDN,2018,4.463613028,31.6805228,2.88939241,5.094333819
5445,IDA only,IDX,2018,5.031682832,26.09875133,1.188108268,4.508080684
5446,India,IND,2018,2.23321722,31.31746848,1.704443809,1.569525754
5447,Ireland,IRL,2018,0.136799104,33.93294603,0.508897864,0.359695628
5448,Iceland,ISL,2018,0.000190425,19.64498426,0.995941189,0.689314241
5449,Israel,ISR,2018,0.186586815,24.75677932,1.006490772,0.642550565
5450,Italy,ITA,2018,0.103771522,21.05294657,1.978886565,0.700482672
5451,Jamaica,JAM,2018,1.461882117,22.26034938,1.099667567,0.098145318
5452,Jordan,JOR,2018,0.718264601,10.59580996,1.096173799,0.327925973
5453,Japan,JPN,2018,0.03595472,29.023865,1.631295679,0.682767993
5454,Kazakhstan,KAZ,2018,21.7844822,27.7913301,0.637813875,0.260070567
5455,Kenya,KEN,2018,1.326671305,14.46687751,1.659220761,13.3078079
5456,Kyrgyz Republic,KGZ,2018,4.652792475,26.57940604,0.486955519,2.336455699
5457,Cambodia,KHM,2018,0.872103587,25.30613673,2.393992466,2.207479049
5458,Kiribati,KIR,2018,0.041513572,64.70667457,5.025941219,0.111394065
5459,"Korea, Rep.",KOR,2018,0.021995292,35.85497824,1.366634995,0.948202984
5460,Kuwait,KWT,2018,44.6634722,39.70129792,0.504759324,0.046620996
5461,Latin America & Caribbean (excluding high income),LAC,2018,3.403294846,16.68171878,1.043842235,1.945860937
5462,Lebanon,LBN,2018,0.000935282,-3.989991397,1.111184023,0.33101157
5463,Latin America & Caribbean,LCN,2018,3.468027381,16.73119514,1.025534732,2.500362009
5464,Least developed countries: UN classification,LDC,2018,7.259800694,26.81437641,1.179480017,3.326174626
5465,Lower middle income,LMC,2018,5.158677896,27.37049859,1.998794443,2.275799259
5466,Low & middle income,LMY,2018,4.124129782,32.25742473,2.249426896,1.395408152
5467,Lesotho,LSO,2018,3.275500887,17.72134455,2.741688995,2.259441033
5468,Late-demographic dividend,LTE,2018,3.981286872,35.44022082,2.326713903,1.271930537
5469,Lithuania,LTU,2018,0.365901188,20.64006522,2.501145391,3.111949194
5470,Luxembourg,LUX,2018,0.012951238,20.00848898,2.034886556,1.522091562
5471,Latvia,LVA,2018,0.980535706,23.05347109,3.016431682,11.86691989
5472,"Macao SAR, China",MAC,2018,0.000375846,50.22942119,0.131363304,1.964605641
5473,Morocco,MAR,2018,1.368150787,27.80701406,1.605075479,0.715656535
5474,Moldova,MDA,2018,0.252731905,15.2207352,1.425826204,0.642647895
5475,Madagascar,MDG,2018,4.771364184,18.75375393,2.864227144,1.982415453
5476,Maldives,MDV,2018,0.002584545,19.59297691,2.554805207,0.012411989
5477,Middle East & North Africa,MEA,2018,20.51753644,30.59631922,0.985835508,0.208129212
5478,Mexico,MEX,2018,2.963609448,23.68199826,0.986190977,0.215618456
5479,Middle income,MIC,2018,4.066342621,32.37520735,2.265159522,1.381364092
5480,North Macedonia,MKD,2018,0.998362056,32.44211573,0.796948524,0.438739822
5481,Mali,MLI,2018,7.499544457,15.55952882,0.491533021,13.31714181
5482,Malta,MLT,2018,0.0,29.07694603,0.239886682,0.094519082
5483,Myanmar,MMR,2018,6.439394686,26.06577182,0.559564096,1.966188999
5484,Montenegro,MNE,2018,1.245240013,14.89888791,0.498862756,7.307018895
5485,Mongolia,MNG,2018,20.95465452,22.14089452,0.355062756,5.326298323
5486,Mozambique,MOZ,2018,15.60633462,12.86910319,1.454584095,0.555257057
5487,Mauritania,MRT,2018,4.37772283,32.4349512,0.358490124,0.031754785
5488,Mauritius,MUS,2018,0.002380538,18.05548657,2.128458892,1.053348284
5489,Malaysia,MYS,2018,8.16103182,26.12826964,1.760450635,1.691911098
5490,North America,NAC,2018,0.783504769,19.64382832,0.91669727,2.717054027
5491,Namibia,NAM,2018,1.939957798,11.64908412,0.486698718,1.135980782
5492,Niger,NER,2018,6.673743518,22.9796796,0.683381092,0.601358714
5493,Nigeria,NGA,2018,11.45895187,19.26258667,0.791532298,0.133973743
5494,Nicaragua,NIC,2018,1.321167567,22.00737459,1.085280751,0.760734187
5495,Netherlands,NLD,2018,0.372942247,31.79931516,1.659607321,2.799611462
5496,Norway,NOR,2018,8.104355084,36.02070689,1.228298963,0.719621025
5497,Nepal,NPL,2018,0.478761673,42.60312136,1.243975238,4.307551302
5498,New Zealand,NZL,2018,1.700829243,20.3639341,0.807601088,12.72991403
5499,OECD members,OED,2018,0.776356002,23.06392874,1.253334926,1.562921395
5500,Oman,OMN,2018,28.99231092,26.98777001,0.441804072,0.021175967
5501,Other small states,OSS,2018,12.76789201,38.15524519,0.989750628,0.949558635
5502,Pakistan,PAK,2018,1.241405164,12.21702054,4.359260905,0.953789254
5503,Peru,PER,2018,5.93932307,19.71792893,1.350593986,0.971697039
5504,Philippines,PHL,2018,0.919484638,33.80704632,0.663464435,0.941254933
5505,Poland,POL,2018,0.801875889,19.4021491,1.603569364,1.31508231
5506,Pre-demographic dividend,PRE,2018,16.99724038,23.64868602,1.126694415,3.420643041
5507,Portugal,PRT,2018,0.172468969,18.33232284,1.789699563,2.290480913
5508,Paraguay,PRY,2018,1.427280883,22.78473821,0.720031912,1.523067069
5509,West Bank and Gaza,PSE,2018,0.0,15.45448217,0.434873273,0.528066562
5510,Pacific island small states,PSS,2018,4.177865416,21.30369078,0.961348225,27.38760308
5511,Post-demographic dividend,PST,2018,0.675842304,23.16063428,1.152262849,1.491348189
5512,Qatar,QAT,2018,22.19538209,50.70117884,0.478750763,0.010144772
5513,Romania,ROU,2018,1.048945689,18.12734518,1.723358848,1.113956662
5514,Russian Federation,RUS,2018,15.2888622,28.94923532,1.011926347,2.218349541
5515,Rwanda,RWA,2018,4.508670565,10.92989137,0.807843488,1.093534958
5516,South Asia,SAS,2018,1.929494525,29.58892763,1.96119209,1.557987686
5517,Saudi Arabia,SAU,2018,29.66250967,33.2275811,0.735120513,0.118641209
5518,Senegal,SEN,2018,2.765830912,23.06219727,1.501195592,1.828915861
5519,Singapore,SGP,2018,0.00018857,42.31919349,0.395533856,0.581057711
5520,Solomon Islands,SLB,2018,23.44053844,9.150567616,0.690509845,73.28973423
5521,Sierra Leone,SLE,2018,8.205651761,-9.206512961,1.647131281,9.432891303
5522,El Salvador,SLV,2018,0.655778352,15.59136094,2.164035637,0.72409193
5523,Sub-Saharan Africa (excluding high income),SSA,2018,8.900841454,19.42698158,1.038519472,2.829576973
5524,Sub-Saharan Africa,SSF,2018,8.893046982,19.42221459,1.038293686,2.825193049
5525,Small states,SST,2018,11.52230159,36.52266859,1.00506897,1.230016653
5526,Slovak Republic,SVK,2018,0.277579363,22.41827049,1.039763073,0.872419988
5527,Slovenia,SVN,2018,0.264229723,27.32566098,2.503415815,1.930154718
5528,Sweden,SWE,2018,0.420386869,28.57527934,1.327055851,3.919046101
5529,Eswatini,SWZ,2018,3.064026314,16.09301753,1.29139464,5.562609159
5530,Seychelles,SYC,2018,0.12411657,13.46496106,0.959654493,0.002030207
5531,East Asia & Pacific (IDA & IBRD countries),TEA,2018,1.92159291,42.0588918,3.078605384,1.103765692
5532,Europe & Central Asia (IDA & IBRD countries),TEC,2018,8.427012159,26.28825062,1.638828634,1.593415159
5533,Togo,TGO,2018,6.175409135,15.51081226,1.631983118,11.78625674
5534,Thailand,THA,2018,2.155182181,31.66004904,1.550367641,4.042967037
5535,Tajikistan,TJK,2018,4.54311493,34.58521366,2.463814702,16.01243173
5536,Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,3.599145057,16.73141878,1.024079989,2.503784823
5537,South Asia (IDA & IBRD),TSA,2018,1.929494525,29.58892763,1.96119209,1.557987686
5538,Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,8.893046982,19.42221459,1.038293686,2.825193049
5539,Tunisia,TUN,2018,2.73905649,11.11702518,1.772492158,0.456056955
5540,Turkey,TUR,2018,0.35299551,27.69075718,2.553661573,0.495538014
5541,Tanzania,TZA,2018,3.460390269,31.43970948,1.371540563,1.248058535
5542,Uganda,UGA,2018,7.948563764,21.32732835,1.858023135,3.697024862
5543,Ukraine,UKR,2018,2.552134505,13.62216537,1.064519951,2.023434344
5544,Upper middle income,UMC,2018,3.726950527,33.86968742,2.359177319,1.161302259
5545,Uruguay,URY,2018,2.131082129,14.41005024,1.767770183,17.51017151
5546,United States,USA,2018,0.671772159,19.63632499,0.930461508,2.232983468
5547,Uzbekistan,UZB,2018,17.98098781,35.6071622,2.886874641,3.259395168
5548,Vietnam,VNM,2018,4.554031956,23.11820438,3.059953976,1.836187003
5549,World,WLD,2018,2.442376813,26.65051893,1.476666075,1.421713058
5550,South Africa,ZAF,2018,3.598190357,13.5652342,1.013267728,2.322444498
5551,Zambia,ZMB,2018,11.30775686,41.82582796,0.516698093,0.926544951
5552,Zimbabwe,ZWE,2018,4.363782166,2.358410587,0.503378979,3.223297883
5553,Africa Eastern and Southern,AFE,2019,6.046573212,20.20734948,1.104998668,2.01773727
5554,Africa Western and Central,AFW,2019,8.946825182,21.11184437,1.214387173,3.996636679
5555,Angola,AGO,2019,26.19426737,25.52484772,0.936209521,0.056132563
5556,Albania,ALB,2019,1.591731888,14.4998255,0.875030254,0.492667264
5557,Arab World,ARB,2019,20.31668446,30.85920653,0.84428465,0.153565646
5558,Argentina,ARG,2019,2.071184086,14.28529512,1.045669656,0.881347105
5559,Armenia,ARM,2019,2.110668897,9.815573922,1.324315399,0.342323036
5560,Antigua and Barbuda,ATG,2019,0.0,26.38342703,1.955589867,0.043236901
5561,Australia,AUS,2019,5.355855605,22.52853371,0.662080991,2.134787315
5562,Austria,AUT,2019,0.132720137,27.75799005,1.814925773,1.520802618
5563,Azerbaijan,AZE,2019,25.46083764,28.57354797,1.442730793,0.665306825
5564,Belgium,BEL,2019,0.01635131,25.09256403,1.047905981,1.232783042
5565,Benin,BEN,2019,2.033434381,21.71942726,1.131902718,64.5573108
5566,Burkina Faso,BFA,2019,4.186709333,16.86677862,0.479815685,10.8702465
5567,Bulgaria,BGR,2019,0.396919026,24.2889721,1.256292841,1.169849434
5568,Bosnia and Herzegovina,BIH,2019,0.989039913,19.17116997,1.184292081,4.862564793
5569,Belarus,BLR,2019,1.773031832,27.82238987,2.131036921,3.271416543
5570,Belize,BLZ,2019,1.522396279,15.01743523,1.777533805,1.04814954
5571,Bermuda,BMU,2019,0.0,39.1734617,0.538242548,0.077569961
5572,Bolivia,BOL,2019,3.887905009,14.11479252,0.70137129,0.501253352
5573,Brazil,BRA,2019,3.465230555,12.5423269,1.034322934,5.761629517
5574,Brunei Darussalam,BRN,2019,22.21259298,53.55344169,0.092661297,0.028939891
5575,Botswana,BWA,2019,0.657050779,30.99518982,0.7965765,0.14623039
5576,Canada,CAN,2019,1.895037949,20.01542161,0.815994375,3.689750574
5577,Central Europe and the Baltics,CEB,2019,0.589993888,22.4651908,1.406071035,1.482263615
5578,Switzerland,CHE,2019,0.009367996,31.86302307,0.549510082,0.141037383
5579,Chile,CHL,2019,2.300109992,19.20627011,0.662864839,6.886428692
5580,China,CHN,2019,1.255054677,43.77302796,3.182448207,0.39450823
5581,Cote d'Ivoire,CIV,2019,2.482895446,17.55413939,0.680071492,10.49833932
5582,"Congo, Dem. Rep.",COD,2019,10.81324537,17.5043216,1.438275849,0.571096625
5583,Colombia,COL,2019,4.51731246,16.15447891,0.864905508,4.053330097
5584,Comoros,COM,2019,1.234932623,8.144416911,0.936419392,0.004179567
5585,Cabo Verde,CPV,2019,0.314361652,35.24677401,1.711152585,9.21e-05
5586,Costa Rica,CRI,2019,0.753766206,13.48276256,1.028001058,1.807365894
5587,Cyprus,CYP,2019,0.000985649,14.62757465,0.578307936,0.704828465
5588,Czech Republic,CZE,2019,0.42212108,26.95877966,1.065541167,1.309468202
5589,Germany,DEU,2019,0.10070778,29.63650535,1.212734104,0.738933176
5590,Denmark,DNK,2019,0.477512026,30.77358852,2.472413291,2.544502546
5591,Dominican Republic,DOM,2019,0.358710939,24.31048199,1.24953305,0.536418749
5592,East Asia & Pacific (excluding high income),EAP,2019,1.550856409,41.33400627,2.790420636,1.089235549
5593,Early-demographic dividend,EAR,2019,4.238599035,26.12060192,1.556176191,1.249497325
5594,East Asia & Pacific,EAS,2019,1.308937851,36.51169416,1.893935057,0.987439983
5595,Europe & Central Asia (excluding high income),ECA,2019,8.186942465,25.58067767,1.614341401,1.580161447
5596,Europe & Central Asia,ECS,2019,1.610631657,24.67234215,1.32399186,1.284204847
5597,Ecuador,ECU,2019,6.955006178,25.52375001,0.907673166,4.94956684
5598,"Egypt, Arab Rep.",EGY,2019,4.978457272,15.18327142,2.569926767,1.695976701
5599,Euro area,EMU,2019,0.078209392,25.54472684,1.340420938,1.319046609
5600,Spain,ESP,2019,0.046682562,22.99283222,1.057830199,1.030452034
5601,Estonia,EST,2019,1.142607968,29.9317155,2.783038204,7.54618841
5602,Ethiopia,ETH,2019,4.375715305,29.03045172,0.610349751,9.08757039
5603,European Union,EUU,2019,0.174035238,25.60452498,1.351307944,1.392902598
5604,Finland,FIN,2019,0.40105379,23.8645134,1.961501421,7.149069683
5605,Fiji,FJI,2019,0.773831394,16.41062057,0.326558408,3.015446283
5606,France,FRA,2019,0.035148217,23.65845933,1.086471597,0.893495308
5607,United Kingdom,GBR,2019,0.590432563,15.1938785,1.15669273,0.452674412
5608,Georgia,GEO,2019,0.117472442,19.75280813,0.782338101,0.65467668
5609,Ghana,GHA,2019,7.786530408,18.60781572,3.611772825,1.103999677
5610,"Gambia, The",GMB,2019,2.316935109,17.89334546,0.70670197,35.48891922
5611,Greece,GRC,2019,0.105905612,10.28810039,0.85692815,2.049012295
5612,Guatemala,GTM,2019,1.222665196,16.61801641,1.694990134,2.858994416
5613,High income,HIC,2019,1.297846582,23.67797964,1.062241541,1.331455161
5614,"Hong Kong SAR, China",HKG,2019,0.000558548,24.03923094,0.119412664,0.078497448
5615,Honduras,HND,2019,0.938519128,20.5662165,1.319417851,1.397889714
5616,Heavily indebted poor countries (HIPC),HPC,2019,5.731558191,23.26590388,1.349242185,5.009437717
