,Country Name,Country Code,year,agriculturalLand,agriculturalMachinery
6054,Portugal,PRT,1994,43.19125683,672.7272727
6055,Paraguay,PRY,1994,40.35237856,71.97959184
6056,West Bank and Gaza,PSE,1994,61.46179402,476.4423077
6057,Post-demographic dividend,PST,1994,38.22309978,416.4907797
6058,French Polynesia,PYF,1994,11.74863388,850.0
6059,Qatar,QAT,1994,5.598621878,53.07692308
6060,Romania,ROU,1994,64.4764934,172.634115
6061,Russian Federation,RUS,1994,13.29019072,89.35384903
6062,Rwanda,RWA,1994,60.1945683,1.114285714
6063,South Asia,SAS,1994,56.83589257,72.14074193
6064,Saudi Arabia,SAU,1994,64.09528816,25.36133079
6065,Senegal,SEN,1994,46.30447203,1.730648206
6066,Sierra Leone,SLE,1994,38.93045165,2.268041237
6067,Somalia,SOM,1994,70.21710715,13.39805825
6068,Suriname,SUR,1994,0.570512821,181.0526316
6069,Slovak Republic,SVK,1994,50.85239085,210.1857783
6070,Slovenia,SVN,1994,27.2591857,4438.77551
6071,Sweden,SWE,1994,8.178583614,617.5729204
6072,Eswatini,SWZ,1994,71.04651163,175.1685393
6073,Syrian Arab Republic,SYR,1994,75.01360322,162.4064838
6074,East Asia & Pacific (IDA & IBRD countries),TEA,1994,47.27873005,56.88003035
6075,Europe & Central Asia (IDA & IBRD countries),TEC,1994,29.1327168,170.0720751
6076,Togo,TGO,1994,60.67291782,0.4
6077,Thailand,THA,1994,41.33962301,71.6198102
6078,Tajikistan,TJK,1994,31.93769648,386.7647059
6079,Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,33.41423827,132.3038109
6080,Timor-Leste,TLS,1994,22.86482851,6.923076923
6081,Middle East & North Africa (IDA & IBRD countries),TMN,1994,24.59824356,120.342474
6082,Tonga,TON,1994,44.44444444,87.5
6083,South Asia (IDA & IBRD),TSA,1994,56.83589257,72.14074193
6084,Trinidad and Tobago,TTO,1994,15.78947368,1162.5
6085,Tunisia,TUN,1994,59.7515448,111.130742
6086,Turkey,TUR,1994,52.16662552,309.0584902
6087,Tanzania,TZA,1994,36.89093475,8.426966292
6088,Ukraine,UKR,1994,72.25511349,149.8131627
6089,Upper middle income,UMC,1994,35.10201319,108.0285486
6090,Uruguay,URY,1994,85.32739116,255.2204176
6091,United States,USA,1994,45.98109392,238.0491264
6092,St. Vincent and the Grenadines,VCT,1994,23.43589744,359.8484848
6093,Virgin Islands (U.S.),VIR,1994,25.71428571,316.6666667
6094,Vietnam,VNM,1994,21.93615779,163.0783309
6095,World,WLD,1994,36.91682999,192.1433417
6096,Samoa,WSM,1994,18.02120141,44.70588235
6097,"Yemen, Rep.",YEM,1994,44.94573555,36.57037492
6098,South Africa,ZAF,1994,80.1795415,93.59479554
6099,Zimbabwe,ZWE,1994,35.46594287,64.03225806
6100,Afghanistan,AFG,1995,57.82709922,0.143734483
6101,Africa Western and Central,AFW,1995,36.64751851,4.700523412
6102,Albania,ALB,1995,41.13138686,154.9046794
6103,Arab World,ARB,1995,33.74254179,112.2664782
6104,United Arab Emirates,ARE,1995,5.392847085,63.02325581
6105,Argentina,ARG,1995,46.78827343,94.48441247
6106,Armenia,ARM,1995,43.69511767,306.8965517
6107,American Samoa,ASM,1995,17.5,73.33333333
6108,Austria,AUT,1995,36.09953984,2517.807638
6109,Azerbaijan,AZE,1995,53.94450653,166.1067022
6110,Belgium,BEL,1995,45.55149299,1250.881007
6111,Benin,BEN,1995,22.34835048,0.960893855
6112,Burkina Faso,BFA,1995,34.53947368,5.718934911
6113,Bangladesh,BGD,1995,72.01352078,1.844359829
6114,Bulgaria,BGR,1995,55.71725572,95.79789895
6115,Bahrain,BHR,1995,12.67605634,70.0
6116,"Bahamas, The",BHS,1995,1.198801199,213.3333333
6117,Bosnia and Herzegovina,BIH,1995,42.48046875,341.1764706
6118,Belarus,BLR,1995,46.04121475,186.0446085
6119,Bermuda,BMU,1995,7.407407407,1125.0
6120,Bolivia,BOL,1995,33.78565494,21.15384615
6121,Brazil,BRA,1995,27.25546593,185.90043
6122,Bhutan,BTN,1995,14.1959799,6.849315068
6123,Botswana,BWA,1995,45.78194202,108.6956522
6124,Canada,CAN,1995,6.832902241,173.9236196
6125,Central Europe and the Baltics,CEB,1995,55.74068108,463.9224297
6126,Switzerland,CHE,1995,40.02378001,2662.245381
6127,Chile,CHL,1995,20.61780798,203.7783019
6128,China,CHN,1995,55.56812298,56.98903804
6129,Cote d'Ivoire,CIV,1995,62.26415094,17.76666667
6130,Colombia,COL,1995,40.11987382,95.87328053
6131,Cabo Verde,CPV,1995,17.36972705,9.285714286
6132,Cuba,CUB,1995,62.23463687,207.0982628
6133,Cyprus,CYP,1995,15.48701299,1675.075681
6134,Czech Republic,CZE,1995,55.39019024,260.7724932
6135,Germany,DEU,1995,49.67917502,1027.207436
6136,Djibouti,DJI,1995,62.59706644,80.0
6137,Denmark,DNK,1995,64.24699505,651.4877102
6138,Dominican Republic,DOM,1995,53.32229352,22.58064516
6139,Algeria,DZA,1995,16.64707315,121.298045
6140,East Asia & Pacific (excluding high income),EAP,1995,47.15771831,58.20958734
6141,Early-demographic dividend,EAR,1995,39.47742444,99.86444108
6142,East Asia & Pacific,EAS,1995,50.73846608,174.9912717
6143,Europe & Central Asia (excluding high income),ECA,1995,28.395096,122.4162167
6144,Europe & Central Asia,ECS,1995,30.33369524,335.6035024
6145,Ecuador,ECU,1995,29.28767519,90.21601017
6146,"Egypt, Arab Rep.",EGY,1995,3.298005927,316.2229322
6147,Euro area,EMU,1995,47.82001567,935.4594585
6148,Eritrea,ERI,1995,73.33663366,6.849315068
6149,Spain,ESP,1995,59.5046452,573.5799217
6150,Estonia,EST,1995,23.37815523,565.0686499
6151,European Union,EUU,1995,46.60478505,766.9922406
6152,Finland,FIN,1995,7.367280607,908.663401
6153,Fiji,FJI,1995,24.0831965,368.0555556
6154,France,FRA,1995,55.06222081,721.781094
6155,Georgia,GEO,1995,43.86242625,215.304799
6156,Ghana,GHA,1995,57.57229498,6.28
6157,Guinea,GIN,1995,57.07309132,12.7139722
6158,Guinea-Bissau,GNB,1995,22.08019203,0.678571429
6159,Greece,GRC,1995,71.09387122,837.281106
6160,Grenada,GRD,1995,32.35294118,130.0
6161,High income,HIC,1995,38.24869,475.8909763
6162,"Hong Kong SAR, China",HKG,1995,7.619047619,6.666666667
6163,Honduras,HND,1995,31.10197515,31.15625
6164,Croatia,HRV,1995,41.7098909,31.46821844
6165,Haiti,HTI,1995,57.69230769,1.75
6166,Hungary,HUN,1995,68.76251947,191.8435289
6167,IBRD only,IBD,1995,36.3088982,117.208743
6168,IDA & IBRD total,IBT,1995,36.43407476,102.0847849
6169,IDA total,IDA,1995,36.83116429,33.87532873
6170,IDA blend,IDB,1995,43.8583171,49.8888138
6171,Indonesia,IDN,1995,23.72417295,3.531311267
6172,IDA only,IDX,1995,35.12508376,21.84360716
6173,India,IND,1995,60.85887548,83.67955235
6174,Ireland,IRL,1995,63.71026274,1713.592233
6175,"Iran, Islamic Rep.",IRN,1995,39.42140033,131.4699793
6176,Iraq,IRQ,1995,20.80618241,103.4166667
6177,Iceland,ISL,1995,18.94264339,779.1851852
6178,Israel,ISR,1995,26.47874307,721.7391304
6179,Italy,ITA,1995,52.13355547,1838.057467
6180,Jordan,JOR,1995,12.62466002,257.9365079
6181,Japan,JPN,1995,14.92868897,4585.313175
6182,Kazakhstan,KAZ,1995,80.44838315,49.02135872
6183,Kenya,KEN,1995,47.82303124,20.59580728
6184,Kyrgyz Republic,KGZ,1995,54.42648592,197.154213
6185,Cambodia,KHM,1995,25.88941763,3.216216216
6186,St. Kitts and Nevis,KNA,1995,38.46153846,114.2857143
6187,"Korea, Rep.",KOR,1995,21.23159859,563.1632081
6188,Kuwait,KWT,1995,7.968574635,156.0
6189,Latin America & Caribbean (excluding high income),LAC,1995,34.0102776,132.280552
6190,Lebanon,LBN,1995,59.53079179,250.0
6191,Libya,LBY,1995,8.817645521,194.1016043
6192,St. Lucia,LCA,1995,29.50819672,730.0
6193,Latin America & Caribbean,LCN,1995,33.52136115,135.4567975
6194,Least developed countries: UN classification,LDC,1995,34.21020129,6.622487722
6195,Lower middle income,LMC,1995,40.22937731,75.44107596
6196,Low & middle income,LMY,1995,36.51382223,89.31325905
6197,Lesotho,LSO,1995,76.54808959,62.5
6198,Late-demographic dividend,LTE,1995,34.52145626,129.0735867
6199,Lithuania,LTU,1995,54.40331844,304.7592463
6200,Latvia,LVA,1995,29.45527044,503.992016
6201,Morocco,MAR,1995,68.89760251,45.95897321
6202,Moldova,MDA,1995,77.61919223,281.8161309
6203,Madagascar,MDG,1995,62.72999278,3.634482759
6204,Middle East & North Africa,MEA,1995,32.06466986,124.566167
6205,Mexico,MEX,1995,54.62846267,131.9556738
6206,Middle income,MIC,1995,36.70758853,92.80183844
6207,North Macedonia,MKD,1995,50.60951632,890.709571
6208,Mali,MLI,1995,29.02744655,7.57758361
6209,Malta,MLT,1995,34.375,510.0
6210,Myanmar,MMR,1995,15.98983995,8.194968553
6211,Middle East & North Africa (excluding high income),MNA,1995,24.63309556,127.5049404
6212,Mongolia,MNG,1995,76.25646901,55.42013626
6213,Northern Mariana Islands,MNP,1995,8.695652174,400.0
6214,Mauritania,MRT,1995,38.57572524,6.626506024
6215,Malaysia,MYS,1995,21.20225232,480.5216426
6216,North America,NAC,1995,26.56060237,226.9193817
6217,New Caledonia,NCL,1995,12.74617068,2478.571429
6218,Niger,NER,1995,28.42030473,0.103682517
6219,Nigeria,NGA,1995,71.77161632,5.060790274
6220,Nicaragua,NIC,1995,37.834469,16.36363636
6221,Netherlands,NLD,1995,58.17535545,1956.870748
6222,Norway,NOR,1995,3.085608525,1479.22999
6223,Nepal,NPL,1995,29.31328671,62.89577272
6224,OECD members,OED,1995,38.30743579,449.1998587
6225,Oman,OMN,1995,3.460420032,56.78571429
6226,Pakistan,PAK,1995,46.73360315,100.1286934
6227,Panama,PAN,1995,28.67904224,124.4
6228,Peru,PER,1995,17.10078125,35.27005348
6229,Philippines,PHL,1995,36.94201295,91.76915799
6230,Papua New Guinea,PNG,1995,2.062447556,58.7628866
6231,Poland,POL,1995,60.79858957,928.4926108
6232,Puerto Rico,PRI,1995,34.83652762,827.8787879
6233,Portugal,PRT,1995,42.8852459,697.1063632
6234,Paraguay,PRY,1995,41.42461616,70.07692308
6235,West Bank and Gaza,PSE,1995,62.45847176,451.5315315
6236,Post-demographic dividend,PST,1995,37.97305517,418.7695671
6237,French Polynesia,PYF,1995,11.74863388,910.0
6238,Qatar,QAT,1995,5.598621878,53.07692308
6239,Romania,ROU,1995,64.47775502,174.9705473
6240,Russian Federation,RUS,1995,13.21253995,82.51803922
6241,Rwanda,RWA,1995,60.1945683,1.071428571
6242,South Asia,SAS,1995,56.81833515,79.4797052
6243,Saudi Arabia,SAU,1995,67.35157162,25.90697674
6244,Senegal,SEN,1995,45.78507246,1.787455314
6245,Sierra Leone,SLE,1995,38.93045165,2.06185567
6246,Somalia,SOM,1995,70.22667134,12.56038647
6247,Suriname,SUR,1995,0.570512821,177.7192982
6248,Slovak Republic,SVK,1995,50.85239085,178.2016699
6249,Slovenia,SVN,1995,26.71300894,4555.255102
6250,Sweden,SWE,1995,7.961690306,623.9869754
6251,Eswatini,SWZ,1995,71.04651163,169.8876404
6252,Syrian Arab Republic,SYR,1995,75.02992709,179.497812
6253,East Asia & Pacific (IDA & IBRD countries),TEA,1995,47.34806958,58.20946207
6254,Europe & Central Asia (IDA & IBRD countries),TEC,1995,28.86146343,165.4368777
6255,Togo,TGO,1995,60.67291782,0.386363636
6256,Thailand,THA,1995,41.51578618,88.39064077
6257,Tajikistan,TJK,1995,32.73792512,372.6184834
6258,Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,33.38418794,132.9355403
6259,Timor-Leste,TLS,1995,22.86482851,6.923076923
6260,Middle East & North Africa (IDA & IBRD countries),TMN,1995,24.60673403,126.8266003
6261,Tonga,TON,1995,45.83333333,91.25
6262,South Asia (IDA & IBRD),TSA,1995,56.81833515,79.4797052
6263,Trinidad and Tobago,TTO,1995,14.81481481,1175.0
6264,Tunisia,TUN,1995,60.16992791,118.0154821
6265,Turkey,TUR,1995,51.31426789,315.1062708
6266,Tanzania,TZA,1995,37.31089411,8.45505618
6267,Ukraine,UKR,1995,72.24130491,140.9905065
6268,Upper middle income,UMC,1995,35.02688145,106.9100109
6269,Uruguay,URY,1995,85.35024569,252.6799387
6270,United States,USA,1995,45.87191122,238.8986411
6271,St. Vincent and the Grenadines,VCT,1995,22.51282051,383.3992095
6272,Virgin Islands (U.S.),VIR,1995,22.85714286,326.6666667
6273,Vietnam,VNM,1995,21.74874804,181.0420137
6274,World,WLD,1995,36.9064572,193.5302003
6275,Samoa,WSM,1995,18.02120141,44.70588235
6276,"Yemen, Rep.",YEM,1995,44.95709984,36.43600735
6277,South Africa,ZAF,1995,80.38974849,96.43925926
6278,Zimbabwe,ZWE,1995,35.82784025,65.91639871
6279,Afghanistan,AFG,1996,57.8255675,0.14384726
6280,Albania,ALB,1996,41.27737226,144.0727903
6281,Arab World,ARB,1996,34.3851037,111.9250703
6282,United Arab Emirates,ARE,1996,5.449169248,61.52173913
6283,Argentina,ARG,1996,46.8237177,93.48816699
6284,Armenia,ARM,1996,45.87284861,288.8888889
6285,American Samoa,ASM,1996,20.0,55.0
6286,Austria,AUT,1996,36.00508598,2517.730496
6287,Azerbaijan,AZE,1996,54.3903289,158.8469296
6288,Belgium,BEL,1996,45.73430835,1233.341067
6289,Benin,BEN,1996,24.03334516,0.897435897
6290,Bangladesh,BGD,1996,71.65245448,1.675242312
6291,Bulgaria,BGR,1996,55.71725572,92.43397573
6292,Bahrain,BHR,1996,12.67605634,60.0
6293,"Bahamas, The",BHS,1996,1.198801199,163.3333333
6294,Bosnia and Herzegovina,BIH,1996,42.3828125,322.2222222
6295,Belarus,BLR,1996,46.01163479,163.4028892
6296,Bermuda,BMU,1996,7.407407407,1125.0
6297,Bolivia,BOL,1996,33.86319579,20.81784387
6298,Brazil,BRA,1996,27.267873,186.310153
6299,Bhutan,BTN,1996,14.32160804,7.01986755
6300,Botswana,BWA,1996,45.78194202,107.2463768
6301,Canada,CAN,1996,6.825206149,173.2470348
6302,Central Europe and the Baltics,CEB,1996,55.27140706,465.3082128
6303,Switzerland,CHE,1996,39.94130743,2661.154669
6304,Chile,CHL,1996,20.48600464,222.9974811
6305,China,CHN,1996,55.57221389,57.02796853
6306,Cote d'Ivoire,CIV,1996,62.26415094,19.83333333
6307,Colombia,COL,1996,40.48670572,86.31319359
6308,Cabo Verde,CPV,1996,17.36972705,9.761904762
6309,Cuba,CUB,1996,61.59217877,218.6886657
6310,Cyprus,CYP,1996,15.4978355,1696.969697
6311,Czech Republic,CZE,1996,55.39019024,260.9763586
6312,Germany,DEU,1996,49.66341058,1005.492184
6313,Djibouti,DJI,1996,63.89128559,80.0
6314,Denmark,DNK,1996,64.01131275,601.287683
6315,Dominican Republic,DOM,1996,53.30159387,21.92513369
6316,Algeria,DZA,1996,16.64161495,122.3547401
6317,East Asia & Pacific (excluding high income),EAP,1996,47.18020827,58.61554751
6318,Early-demographic dividend,EAR,1996,39.71905702,104.9343474
6319,Europe & Central Asia (excluding high income),ECA,1996,28.31231839,118.5185864
6320,Europe & Central Asia,ECS,1996,30.25682591,333.627358
6321,Ecuador,ECU,1996,28.85059962,88.98568762
6322,"Egypt, Arab Rep.",EGY,1996,3.190978954,324.6681375
6323,Euro area,EMU,1996,47.88493648,930.1746494
6324,Eritrea,ERI,1996,72.65346535,8.970189702
6325,Spain,ESP,1996,60.34558706,569.9716263
6326,Estonia,EST,1996,23.7084218,570.1131222
6327,European Union,EUU,1996,46.51335089,762.688323
6328,Finland,FIN,1996,7.281919958,894.7913723
6329,Fiji,FJI,1996,24.0831965,362.0
6330,France,FRA,1996,54.96378519,708.5965394
6331,Georgia,GEO,1996,43.67534897,212.5480154
6332,Ghana,GHA,1996,58.45126132,5.8625
6333,Guinea,GIN,1996,56.63763633,14.74207107
6334,Guinea-Bissau,GNB,1996,22.38051209,0.703703704
6335,Greece,GRC,1996,71.15593483,854.5373665
6336,Grenada,GRD,1996,32.35294118,120.0
6337,High income,HIC,1996,38.37649254,479.8204796
6338,"Hong Kong SAR, China",HKG,1996,7.619047619,6.666666667
6339,Honduras,HND,1996,31.10197515,31.5
6340,Croatia,HRV,1996,34.5659164,30.95334686
6341,Haiti,HTI,1996,57.69230769,1.6875
6342,Hungary,HUN,1996,68.81816158,191.6753274
6343,IBRD only,IBD,1996,36.28852624,118.2171468
6344,IDA & IBRD total,IBT,1996,36.45479629,103.1365406
6345,IDA total,IDA,1996,36.98224164,34.96004013
6346,IDA blend,IDB,1996,43.84420637,52.3206904
6347,Indonesia,IDN,1996,23.71865288,2.86438883
6348,India,IND,1996,60.73913877,93.27744139
6349,Ireland,IRL,1996,63.01349978,1680.830973
6350,"Iran, Islamic Rep.",IRN,1996,39.55585844,133.8246476
6351,Iraq,IRQ,1996,20.80618241,103.4166667
6352,Iceland,ISL,1996,18.92269327,746.2686567
6353,Israel,ISR,1996,26.06284658,732.7380952
6354,Italy,ITA,1996,52.18795689,1849.768363
6355,Jordan,JOR,1996,11.9106981,261.1111111
6356,Japan,JPN,1996,14.81207133,4611.038679
6357,Kazakhstan,KAZ,1996,79.81390525,43.13642919
6358,Kenya,KEN,1996,46.47538391,24.4059088
6359,Kyrgyz Republic,KGZ,1996,55.47966632,144.9521002
6360,Cambodia,KHM,1996,25.94606843,3.216216216
6361,St. Kitts and Nevis,KNA,1996,34.61538462,250.0
6362,"Korea, Rep.",KOR,1996,20.81691893,649.2091691
6363,Kuwait,KWT,1996,8.024691358,126.6666667
6364,Latin America & Caribbean (excluding high income),LAC,1996,34.20064638,135.017426
6365,Lebanon,LBN,1996,60.41055718,273.2240437
6366,Libya,LBY,1996,8.903463405,181.9625247
6367,St. Lucia,LCA,1996,28.52459016,768.4210526
6368,Lower middle income,LMC,1996,40.32422046,79.20073674
6369,Low & middle income,LMY,1996,36.54000648,90.3927009
6370,Late-demographic dividend,LTE,1996,34.49693977,127.5276185
6371,Lithuania,LTU,1996,54.4192725,318.4263782
6372,Latvia,LVA,1996,30.13055502,594.3396226
6373,Morocco,MAR,1996,69.38382254,45.07475814
6374,Moldova,MDA,1996,77.61919223,268.6066032
6375,Madagascar,MDG,1996,62.92946315,3.44137931
6376,Middle East & North Africa,MEA,1996,32.72673065,124.9324614
6377,Mexico,MEX,1996,54.68762057,128.8845358
6378,Middle income,MIC,1996,36.7162188,93.74690911
6379,North Macedonia,MKD,1996,50.72748722,886.6995074
6380,Mali,MLI,1996,30.03630582,5.286343612
6381,Malta,MLT,1996,34.375,496.0
6382,Myanmar,MMR,1996,16.07246687,8.420832023
6383,Middle East & North Africa (excluding high income),MNA,1996,24.68347305,127.9255798
6384,Mongolia,MNG,1996,76.25646901,53.07342922
6385,Northern Mariana Islands,MNP,1996,8.695652174,400.0
6386,Mauritania,MRT,1996,38.56602309,6.762295082
6387,North America,NAC,1996,26.34531491,230.3204865
6388,New Caledonia,NCL,1996,12.85557987,2515.714286
6389,Niger,NER,1996,28.42030473,0.100107258
6390,Nigeria,NGA,1996,71.95092065,5.196374622
6391,Nicaragua,NIC,1996,38.67375769,16.36363636
6392,Netherlands,NLD,1996,58.67890995,1865.921788
6393,Norway,NOR,1996,3.099298004,1437.18593
6394,Nepal,NPL,1996,29.39160839,72.63405255
6395,OECD members,OED,1996,38.25639019,452.8873906
6396,Oman,OMN,1996,3.460420032,58.21428571
6397,Pakistan,PAK,1996,46.92299709,104.8828151
6398,Panama,PAN,1996,28.67904224,130.0
6399,Philippines,PHL,1996,37.24385418,96.4660936
6400,Papua New Guinea,PNG,1996,2.108819503,58.97435897
6401,Poland,POL,1996,60.31538738,930.3827478
6402,Puerto Rico,PRI,1996,34.83652762,846.0606061
6403,Portugal,PRT,1996,40.76502732,760.0
6404,Paraguay,PRY,1996,47.87566071,72.30769231
6405,West Bank and Gaza,PSE,1996,61.79401993,499.8130841
6406,Post-demographic dividend,PST,1996,37.89669008,420.6288887
6407,Qatar,QAT,1996,5.684754522,46.15384615
6408,Romania,ROU,1996,64.40397351,177.0172432
6409,Russian Federation,RUS,1996,13.19523311,76.66222307
6410,Rwanda,RWA,1996,62.62667207,0.96
6411,South Asia,SAS,1996,56.76788374,87.63881649
6412,Saudi Arabia,SAU,1996,70.60785509,26.05595173
6413,Senegal,SEN,1996,46.26292006,1.740752254
6414,Sierra Leone,SLE,1996,38.93045165,1.855670103
6415,Somalia,SOM,1996,70.2346415,12.03079885
6416,Suriname,SUR,1996,0.570512821,174.3859649
6417,Slovak Republic,SVK,1996,50.81081081,171.6033484
6418,Slovenia,SVN,1996,26.06752731,4674.502618
6419,Sweden,SWE,1996,8.034800409,614.0975436
6420,Eswatini,SWZ,1996,71.04651163,167.6966292
6421,Syrian Arab Republic,SYR,1996,75.03536838,182.8487023
6422,East Asia & Pacific (IDA & IBRD countries),TEA,1996,47.37700945,58.6155876
6423,Europe & Central Asia (IDA & IBRD countries),TEC,1996,28.75609337,161.8229263
6424,Togo,TGO,1996,62.51149108,0.360869565
6425,Thailand,THA,1996,40.8365793,110.9122743
6426,Tajikistan,TJK,1996,32.75935982,370.1972873
6427,Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,33.55758548,135.7159877
6428,Timor-Leste,TLS,1996,22.99932751,6.923076923
6429,Middle East & North Africa (IDA & IBRD countries),TMN,1996,24.6576097,127.172621
6430,Tonga,TON,1996,45.83333333,91.25
6431,South Asia (IDA & IBRD),TSA,1996,56.76788374,87.63881649
6432,Trinidad and Tobago,TTO,1996,14.81481481,1187.5
6433,Tunisia,TUN,1996,60.01544799,117.3989455
6434,Turkey,TUR,1996,51.14665489,329.3232439
6435,Tanzania,TZA,1996,37.73085347,9.422222222
6436,Ukraine,UKR,1996,72.21886597,133.0733074
6437,Upper middle income,UMC,1996,34.99435538,105.738005
6438,Uruguay,URY,1996,85.36738658,250.1895375
6439,United States,USA,1996,45.45341392,243.4095505
6440,St. Vincent and the Grenadines,VCT,1996,21.58974359,404.9586777
6441,Virgin Islands (U.S.),VIR,1996,22.85714286,333.3333333
6442,Vietnam,VNM,1996,23.60133952,197.157004
6443,World,WLD,1996,36.96043073,195.5074561
6444,Samoa,WSM,1996,18.02120141,44.70588235
6445,"Yemen, Rep.",YEM,1996,44.99308673,36.12629022
6446,South Africa,ZAF,1996,80.69475472,84.24908425
6447,Zimbabwe,ZWE,1996,36.79720822,61.96764706
6448,Afghanistan,AFG,1997,57.88377294,0.143135979
6449,Albania,ALB,1997,41.42335766,136.8512111
6450,Arab World,ARB,1997,34.97782328,113.5813319
6451,United Arab Emirates,ARE,1997,5.561813574,60.44444444
6452,Argentina,ARG,1997,46.85770036,92.49633968
6453,Armenia,ARM,1997,46.78609062,279.1208791
6454,American Samoa,ASM,1997,20.0,55.0
6455,Austria,AUT,1997,35.89973359,2506.223329
6456,Azerbaijan,AZE,1997,55.14137736,155.5962692
6457,Belgium,BEL,1997,46.00853138,1237.517241
6458,Benin,BEN,1997,25.62965591,0.847619048
6459,Bangladesh,BGD,1997,71.94438043,1.549463647
6460,Bulgaria,BGR,1997,56.06978216,91.67054444
6461,Bahrain,BHR,1997,12.67605634,55.0
6462,Belarus,BLR,1997,45.87852495,155.951417
