,Country Name,Country Code,year,arableLand,landUnderCerealProduction
9560,Australia,AUS,2008,1.129176628,20159099.0
9561,Austria,AUT,2008,0.164513688,845637.0
9562,Azerbaijan,AZE,2008,0.212269211,882711.0
9563,Burundi,BDI,2008,0.110754182,232800.0
9564,Belgium,BEL,2008,0.078805054,350366.0
9565,Benin,BEN,2008,0.287458254,1093977.0
9566,Burkina Faso,BFA,2008,0.408448763,4191339.0
9567,Bangladesh,BGD,2008,0.054073284,11930855.0
9568,Bulgaria,BGR,2008,0.412142123,1713492.0
9569,"Bahamas, The",BHS,2008,0.020367784,105.0
9570,Bosnia and Herzegovina,BIH,2008,0.268494918,310520.0
9571,Belarus,BLR,2008,0.578926184,2458912.0
9572,Belize,BLZ,2008,0.228145309,24523.0
9573,Bolivia,BOL,2008,0.438823111,1018121.0
9574,Brazil,BRA,2008,0.261203486,20814408.0
9575,Barbados,BRB,2008,0.046437527,98.0
9576,Brunei Darussalam,BRN,2008,0.007906847,1300.0
9577,Bhutan,BTN,2008,0.148895715,60554.0
9578,Botswana,BWA,2008,0.145643536,101822.0
9579,Central African Republic,CAF,2008,0.451634402,248770.0
9580,Canada,CAN,2008,1.157543941,16519700.0
9581,Central Europe and the Baltics,CEB,2008,0.358854612,23301630.0
9582,Switzerland,CHE,2008,0.053127258,156315.0
9583,Chile,CHL,2008,0.078524059,565044.0
9584,China,CHN,2008,0.091942246,86521672.0
9585,Cote d'Ivoire,CIV,2008,0.147917163,811788.0
9586,Cameroon,CMR,2008,0.30972321,1474005.0
9587,"Congo, Dem. Rep.",COD,2008,0.111734257,1977476.0
9588,"Congo, Rep.",COG,2008,0.122149218,29750.0
9589,Colombia,COL,2008,0.041351286,1183054.0
9590,Comoros,COM,2008,0.09890038,19249.0
9591,Cabo Verde,CPV,2008,0.103983396,34385.0
9592,Costa Rica,CRI,2008,0.044811671,61411.0
9593,Caribbean small states,CSS,2008,0.104884843,196874.0
9594,Cuba,CUB,2008,0.312237057,285011.0
9595,Cyprus,CYP,2008,0.076185686,35973.0
9596,Czech Republic,CZE,2008,0.306992959,1561492.0
9597,Germany,DEU,2008,0.145317086,7038419.0
9598,Djibouti,DJI,2008,0.001469938,7.0
9599,Dominica,DMA,2008,0.070592554,132.0
9600,Denmark,DNK,2008,0.437234385,1513200.0
9601,Dominican Republic,DOM,2008,0.084583772,180503.0
9602,Algeria,DZA,2008,0.215631148,1485477.0
9603,East Asia & Pacific (excluding high income),EAP,2008,0.099237078,145765367.0
9604,Early-demographic dividend,EAR,2008,0.151452526,244166426.0
9605,East Asia & Pacific,EAS,2008,0.102574927,169293714.0
9606,Europe & Central Asia (excluding high income),ECA,2008,0.609358848,104013708.0
9607,Europe & Central Asia,ECS,2008,0.384151873,158862416.0
9608,Ecuador,ECU,2008,0.085031791,767151.0
9609,"Egypt, Arab Rep.",EGY,2008,0.033175917,3186032.0
9610,Euro area,EMU,2008,0.195451122,34898016.0
9611,Eritrea,ERI,2008,0.218755367,419412.0
9612,Spain,ESP,2008,0.271749384,6714826.0
9613,Estonia,EST,2008,0.447090323,309300.0
9614,Ethiopia,ETH,2008,0.164093315,9167845.0
9615,European Union,EUU,2008,0.233820241,58009148.0
9616,Fragile and conflict affected situations,FCS,2008,0.220674219,78238527.0
9617,Finland,FIN,2008,0.425170404,1193900.0
9618,Fiji,FJI,2008,0.199915775,5397.0
9619,France,FRA,2008,0.283785724,9709048.0
9620,"Micronesia, Fed. Sts.",FSM,2008,0.024143159,143.0
9621,Gabon,GAB,2008,0.214021645,22519.0
9622,United Kingdom,GBR,2008,0.097157288,3272480.0
9623,Georgia,GEO,2008,0.119268828,223450.0
9624,Ghana,GHA,2008,0.190970637,1437191.0
9625,Guinea,GIN,2008,0.292643978,1870890.0
9626,"Gambia, The",GMB,2008,0.220211119,240543.0
9627,Guinea-Bissau,GNB,2008,0.19351236,145611.0
9628,Greece,GRC,2008,0.23073088,1232843.0
9629,Grenada,GRD,2008,0.018965076,328.0
9630,Guatemala,GTM,2008,0.09643869,891456.0
9631,Guam,GUM,2008,0.006287845,17.0
9632,Guyana,GUY,2008,0.562388276,122800.0
9633,High income,HIC,2008,0.294804388,157692042.0
9634,"Hong Kong SAR, China",HKG,2008,0.000574894,0.0
9635,Honduras,HND,2008,0.127553657,392793.0
9636,Heavily indebted poor countries (HIPC),HPC,2008,0.23966329,62424076.0
9637,Croatia,HRV,2008,0.199712045,561332.0
9638,Haiti,HTI,2008,0.103663789,437000.0
9639,Hungary,HUN,2008,0.456755741,2903443.0
9640,IBRD only,IBD,2008,0.177951094,421510551.0
9641,IDA & IBRD total,IBT,2008,0.181394763,554347069.0
9642,IDA total,IDA,2008,0.193256361,132836518.0
9643,IDA blend,IDB,2008,0.198871207,39773824.0
9644,Indonesia,IDN,2008,0.096403039,16312468.0
9645,IDA only,IDX,2008,0.19030139,93062694.0
9646,India,IND,2008,0.131589056,101155500.0
9647,Ireland,IRL,2008,0.10817357,322307.0
9648,"Iran, Islamic Rep.",IRN,2008,0.215541721,7095403.0
9649,Iraq,IRQ,2008,0.140915831,1585596.0
9650,Israel,ISR,2008,0.041005363,81533.0
9651,Italy,ITA,2008,0.127459063,4037602.0
9652,Jamaica,JAM,2008,0.043136467,1543.0
9653,Jordan,JOR,2008,0.022801894,41446.0
9654,Japan,JPN,2008,0.033639693,1940319.0
9655,Kazakhstan,KAZ,2008,1.807689173,15356610.0
9656,Kenya,KEN,2008,0.133192655,2021880.0
9657,Kyrgyz Republic,KGZ,2008,0.240566304,605138.0
9658,Cambodia,KHM,2008,0.266496973,2776469.0
9659,"Korea, Rep.",KOR,2008,0.031903156,1018461.0
9660,Kuwait,KWT,2008,0.004254502,1705.0
9661,Latin America & Caribbean (excluding high income),LAC,2008,0.258095532,51035653.0
9662,Lao PDR,LAO,2008,0.213341977,1015485.0
9663,Lebanon,LBN,2008,0.025814603,65855.0
9664,Liberia,LBR,2008,0.119184126,190000.0
9665,Libya,LBY,2008,0.288838934,342925.0
9666,Latin America & Caribbean,LCN,2008,0.244293023,53483819.0
9667,Least developed countries: UN classification,LDC,2008,0.189486801,87122601.0
9668,Low income,LIC,2008,0.222044608,52118137.0
9669,Sri Lanka,LKA,2008,0.060048087,1110843.0
9670,Lower middle income,LMC,2008,0.150195508,252296655.0
9671,Low & middle income,LMY,2008,0.180806692,544374864.0
9672,Lesotho,LSO,2008,0.180159325,189788.0
9673,Late-demographic dividend,LTE,2008,0.186059704,221045065.0
9674,Lithuania,LTU,2008,0.582040509,1022000.0
9675,Luxembourg,LUX,2008,0.12688018,31233.0
9676,Latvia,LVA,2008,0.537357359,544200.0
9677,Morocco,MAR,2008,0.255320711,5315125.0
9678,Moldova,MDA,2008,0.634945209,972287.0
9679,Madagascar,MDG,2008,0.150026435,1549296.0
9680,Maldives,MDV,2008,0.011646596,70.0
9681,Middle East & North Africa,MEA,2008,0.141605384,24299587.0
9682,Mexico,MEX,2008,0.207056298,10459480.0
9683,Middle income,MIC,2008,0.17721324,492256727.0
9684,North Macedonia,MKD,2008,0.207142711,173330.0
9685,Mali,MLI,2008,0.408188483,3445025.0
9686,Malta,MLT,2008,0.019541794,3500.0
9687,Myanmar,MMR,2008,0.214181387,8972589.0
9688,Middle East & North Africa (excluding high income),MNA,2008,0.151364977,23740005.0
9689,Montenegro,MNE,2008,0.280403067,1193.0
9690,Mongolia,MNG,2008,0.454804687,153953.0
9691,Mozambique,MOZ,2008,0.242406874,2727622.0
9692,Mauritania,MRT,2008,0.121350498,247506.0
9693,Mauritius,MUS,2008,0.064302427,87.0
9694,Malawi,MWI,2008,0.251313038,1780115.0
9695,Malaysia,MYS,2008,0.0319577,662917.0
9696,North America,NAC,2008,0.589528904,77505298.0
9697,Namibia,NAM,2008,0.391507804,227182.0
9698,New Caledonia,NCL,2008,0.028012358,1100.0
9699,Niger,NER,2008,0.978302086,9837140.0
9700,Nigeria,NGA,2008,0.239569379,18899000.0
9701,Nicaragua,NIC,2008,0.299959276,432673.0
9702,Netherlands,NLD,2008,0.064856281,235591.0
9703,Norway,NOR,2008,0.177236247,309424.0
9704,Nepal,NPL,2008,0.083250267,3428011.0
9705,New Zealand,NZL,2008,0.106343021,135409.0
9706,OECD members,OED,2008,0.294106702,178616550.0
9707,Oman,OMN,2008,0.0109053,6373.0
9708,Other small states,OSS,2008,0.169452853,1581266.0
9709,Pakistan,PAK,2008,0.171629329,13387900.0
9710,Panama,PAN,2008,0.153574707,148316.0
9711,Peru,PER,2008,0.141094976,1225662.0
9712,Philippines,PHL,2008,0.059954698,7121079.0
9713,Papua New Guinea,PNG,2008,0.043003354,3604.0
9714,Poland,POL,2008,0.315875679,8598806.0
9715,Pre-demographic dividend,PRE,2008,0.238551472,72883324.0
9716,Puerto Rico,PRI,2008,0.010901744,259.0
9717,"Korea, Dem. People's Rep.",PRK,2008,0.098724224,1316647.0
9718,Portugal,PRT,2008,0.115570141,365373.0
9719,Paraguay,PRY,2008,0.617795943,1283919.0
9720,West Bank and Gaza,PSE,2008,0.023107052,33979.0
9721,Pacific island small states,PSS,2008,0.111264007,8140.0
9722,Post-demographic dividend,PST,2008,0.335926785,164896076.0
9723,Qatar,QAT,2008,0.010064942,640.0
9724,Romania,ROU,2008,0.424630104,5181667.0
9725,Russian Federation,RUS,2008,0.852227712,44576100.0
9726,Rwanda,RWA,2008,0.1173223,318784.0
9727,South Asia,SAS,2008,0.129757912,133787733.0
9728,Saudi Arabia,SAU,2008,0.128976012,465724.0
9729,Senegal,SEN,2008,0.30154856,1481557.0
9730,Solomon Islands,SLB,2008,0.033772643,1100.0
9731,Sierra Leone,SLE,2008,0.223723462,561336.0
9732,El Salvador,SLV,2008,0.109267035,357174.0
9733,Somalia,SOM,2008,0.096515035,413598.0
9734,Serbia,SRB,2008,0.361961856,1936956.0
9735,Sub-Saharan Africa (excluding high income),SSA,2008,0.232211602,86032398.0
9736,Sub-Saharan Africa,SSF,2008,0.232187033,86032398.0
9737,Small states,SST,2008,0.152621912,1786280.0
9738,Sao Tome and Principe,STP,2008,0.040906488,1300.0
9739,Suriname,SUR,2008,0.090887644,43666.0
9740,Slovak Republic,SVK,2008,0.25691395,799375.0
9741,Slovenia,SVN,2008,0.090737915,106523.0
9742,Sweden,SWE,2008,0.285260689,1077700.0
9743,Eswatini,SWZ,2008,0.169532205,61175.0
9744,Syrian Arab Republic,SYR,2008,0.227399903,2993982.0
9745,Chad,TCD,2008,0.348725262,2486704.0
9746,East Asia & Pacific (IDA & IBRD countries),TEA,2008,0.099244214,144448720.0
9747,Europe & Central Asia (IDA & IBRD countries),TEC,2008,0.579581995,113173846.0
9748,Togo,TGO,2008,0.384652244,817193.0
9749,Thailand,THA,2008,0.229216524,11933267.0
9750,Tajikistan,TJK,2008,0.102775008,424794.0
9751,Turkmenistan,TKM,2008,0.403179649,938200.0
9752,Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,0.24486347,53198346.0
9753,Timor-Leste,TLS,2008,0.151597267,125068.0
9754,Middle East & North Africa (IDA & IBRD countries),TMN,2008,0.152815649,23706026.0
9755,South Asia (IDA & IBRD),TSA,2008,0.129757912,133787733.0
9756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,0.232187033,86032398.0
9757,Trinidad and Tobago,TTO,2008,0.019019376,3582.0
9758,Tunisia,TUN,2008,0.272218581,834169.0
9759,Turkey,TUR,2008,0.306098053,11256039.0
9760,Tanzania,TZA,2008,0.270600544,5736322.0
9761,Uganda,UGA,2008,0.211949802,1712000.0
9762,Ukraine,UKR,2008,0.702016242,15127168.0
9763,Upper middle income,UMC,2008,0.209808438,239960072.0
9764,Uruguay,URY,2008,0.546670415,680977.0
9765,United States,USA,2008,0.527552395,60985598.0
9766,Uzbekistan,UZB,2008,0.15566169,1555900.0
9767,St. Vincent and the Grenadines,VCT,2008,0.018450014,55.0
9768,"Venezuela, RB",VEN,2008,0.097699266,1198059.0
9769,Vietnam,VNM,2008,0.072846134,8842009.0
9770,Vanuatu,VUT,2008,0.089007566,1500.0
9771,World,WLD,2008,0.199779777,703264965.0
9772,"Yemen, Rep.",YEM,2008,0.056869702,760009.0
9773,South Africa,ZAF,2008,0.257134105,3775240.0
9774,Zambia,ZMB,2008,0.237536883,640545.0
9775,Zimbabwe,ZWE,2008,0.343308034,2236420.0
9776,Africa Eastern and Southern,AFE,2009,0.186895956,36669019.0
9777,Afghanistan,AFG,2009,0.274451602,3192000.0
9778,Africa Western and Central,AFW,2009,0.275244751,43814698.0
9779,Angola,AGO,2009,0.177665059,1849528.0
9780,Albania,ALB,2009,0.208025977,146200.0
9781,Arab World,ARB,2009,0.120236417,19731047.0
9782,United Arab Emirates,ARE,2009,0.0063026,138.0
9783,Argentina,ARG,2009,0.847076088,7966743.0
9784,Armenia,ARM,2009,0.155604354,164014.0
9785,Antigua and Barbuda,ATG,2009,0.046113231,42.0
9786,Australia,AUS,2009,1.251243563,20674118.0
9787,Austria,AUT,2009,0.163795648,839771.0
9788,Azerbaijan,AZE,2009,0.209449995,1113798.0
9789,Burundi,BDI,2009,0.113126739,239700.0
9790,Belgium,BEL,2009,0.077803042,335264.0
9791,Benin,BEN,2009,0.279494714,1059450.0
9792,Burkina Faso,BFA,2009,0.376458827,3619256.0
9793,Bangladesh,BGD,2009,0.05342478,11909888.0
9794,Bulgaria,BGR,2009,0.422597097,1829228.0
9795,"Bahamas, The",BHS,2009,0.025743707,100.0
9796,Bosnia and Herzegovina,BIH,2009,0.266866884,308836.0
9797,Belarus,BLR,2009,0.583297552,2425695.0
9798,Belize,BLZ,2009,0.232000127,32487.0
9799,Bolivia,BOL,2009,0.450591262,1014013.0
9800,Brazil,BRA,2009,0.261916114,20077516.0
9801,Barbados,BRB,2009,0.046245736,93.0
9802,Brunei Darussalam,BRN,2009,0.010419326,1731.0
9803,Bhutan,BTN,2009,0.147421089,66446.0
9804,Botswana,BWA,2009,0.161761356,152311.0
9805,Central African Republic,CAF,2009,0.449554975,264307.0
9806,Canada,CAN,2009,1.132537956,15060300.0
9807,Central Europe and the Baltics,CEB,2009,0.362771734,23499233.0
9808,Switzerland,CHE,2009,0.05242883,152956.0
9809,Chile,CHL,2009,0.077578214,572191.0
9810,China,CHN,2009,0.091630185,88676859.0
9811,Cote d'Ivoire,CIV,2009,0.144572449,834856.0
9812,Cameroon,CMR,2009,0.301314982,1636978.0
9813,"Congo, Dem. Rep.",COD,2009,0.108729468,1978828.0
9814,"Congo, Rep.",COG,2009,0.120615622,30200.0
9815,Colombia,COL,2009,0.039664757,1160397.0
9816,Comoros,COM,2009,0.096546459,19868.0
9817,Cabo Verde,CPV,2009,0.102739656,31983.0
9818,Costa Rica,CRI,2009,0.04866461,74792.0
9819,Caribbean small states,CSS,2009,0.106852324,221315.0
9820,Cuba,CUB,2009,0.306946531,419902.0
9821,Cyprus,CYP,2009,0.079137483,31155.0
9822,Czech Republic,CZE,2009,0.304482908,1544454.0
9823,Germany,DEU,2009,0.145844488,6908443.0
9824,Djibouti,DJI,2009,0.00157039,7.0
9825,Dominica,DMA,2009,0.084688347,128.0
9826,Denmark,DNK,2009,0.440151763,1499300.0
9827,Dominican Republic,DOM,2009,0.083535768,206348.0
9828,Algeria,DZA,2009,0.212062745,3176367.0
9829,East Asia & Pacific (excluding high income),EAP,2009,0.099432615,149209054.0
9830,Early-demographic dividend,EAR,2009,0.148949386,240875603.0
9831,East Asia & Pacific,EAS,2009,0.104106612,173262514.0
9832,Europe & Central Asia (excluding high income),ECA,2009,0.606679857,103637873.0
9833,Europe & Central Asia,ECS,2009,0.382218505,156528516.0
9834,Ecuador,ECU,2009,0.081180896,822099.0
9835,"Egypt, Arab Rep.",EGY,2009,0.035545788,3179076.0
9836,Euro area,EMU,2009,0.19367312,33254714.0
9837,Eritrea,ERI,2009,0.221159517,453744.0
9838,Spain,ESP,2009,0.269547151,6076837.0
9839,Estonia,EST,2009,0.446903931,316413.0
9840,Ethiopia,ETH,2009,0.163643764,9233024.0
9841,European Union,EUU,2009,0.232818203,56453362.0
9842,Fragile and conflict affected situations,FCS,2009,0.209761832,72295013.0
9843,Finland,FIN,2009,0.422992052,1133100.0
9844,Fiji,FJI,2009,0.196336612,4307.0
9845,France,FRA,2009,0.282136247,9493933.0
9846,"Micronesia, Fed. Sts.",FSM,2009,0.019422944,146.0
9847,Gabon,GAB,2009,0.207148207,25035.0
9848,United Kingdom,GBR,2009,0.0971317,3075443.0
9849,Georgia,GEO,2009,0.113516633,196900.0
9850,Ghana,GHA,2009,0.190311152,1570744.0
9851,Guinea,GIN,2009,0.286016216,1772804.0
9852,"Gambia, The",GMB,2009,0.245937859,295702.0
9853,Guinea-Bissau,GNB,2009,0.188689417,139863.0
9854,Greece,GRC,2009,0.229314496,1229150.0
9855,Grenada,GRD,2009,0.028358872,333.0
9856,Guatemala,GTM,2009,0.090037349,858887.0
9857,Guam,GUM,2009,0.006280145,18.0
9858,Guyana,GUY,2009,0.561709094,128530.0
9859,High income,HIC,2009,0.293779971,151902373.0
9860,"Hong Kong SAR, China",HKG,2009,0.000573658,0.0
9861,Honduras,HND,2009,0.125141398,406564.0
9862,Heavily indebted poor countries (HIPC),HPC,2009,0.237313829,62156756.0
9863,Croatia,HRV,2009,0.201687223,563446.0
9864,Haiti,HTI,2009,0.104748437,556500.0
9865,Hungary,HUN,2009,0.457463844,2882230.0
9866,IBRD only,IBD,2009,0.176453386,420169892.0
9867,IDA & IBRD total,IBT,2009,0.178962123,547915512.0
9868,IDA total,IDA,2009,0.187491106,127745620.0
9869,IDA blend,IDB,2009,0.185136784,35254818.0
9870,Indonesia,IDN,2009,0.09890179,17044235.0
9871,IDA only,IDX,2009,0.188731794,92490802.0
9872,India,IND,2009,0.129687608,97171600.0
9873,Ireland,IRL,2009,0.101995976,300004.0
9874,"Iran, Islamic Rep.",IRN,2009,0.213452666,8989037.0
9875,Iraq,IRQ,2009,0.125978677,1493415.0
9876,Israel,ISR,2009,0.040651384,80971.0
9877,Italy,ITA,2009,0.118131092,3480655.0
9878,Jamaica,JAM,2009,0.042920926,1907.0
9879,Jordan,JOR,2009,0.029129912,48957.0
9880,Japan,JPN,2009,0.033534562,1936221.0
9881,Kazakhstan,KAZ,2009,1.778320794,16570000.0
9882,Kenya,KEN,2009,0.134468416,2332573.0
9883,Kyrgyz Republic,KGZ,2009,0.237029331,612378.0
9884,Cambodia,KHM,2009,0.262530417,2895890.0
9885,"Korea, Rep.",KOR,2009,0.031151236,1001837.0
9886,Kuwait,KWT,2009,0.00372203,1711.0
9887,Latin America & Caribbean (excluding high income),LAC,2009,0.253430408,46478103.0
9888,Lao PDR,LAO,2009,0.221187808,1026161.0
9889,Lebanon,LBN,2009,0.025555648,55978.0
9890,Liberia,LBR,2009,0.125195485,247580.0
9891,Libya,LBY,2009,0.285295681,339590.0
9892,Latin America & Caribbean,LCN,2009,0.240431736,49192127.0
9893,Least developed countries: UN classification,LDC,2009,0.18883776,87233516.0
9894,Low income,LIC,2009,0.218569229,51081234.0
9895,Sri Lanka,LKA,2009,0.054662438,999340.0
9896,Lower middle income,LMC,2009,0.147426863,249684737.0
9897,Low & middle income,LMY,2009,0.178304338,537827816.0
9898,Lesotho,LSO,2009,0.168330289,179180.0
9899,Late-demographic dividend,LTE,2009,0.185577051,222356732.0
9900,Lithuania,LTU,2009,0.649305894,1103500.0
9901,Luxembourg,LUX,2009,0.124090216,30403.0
9902,Latvia,LVA,2009,0.545369056,540800.0
9903,Morocco,MAR,2009,0.251795487,5441176.0
9904,Moldova,MDA,2009,0.634350738,905781.0
9905,Madagascar,MDG,2009,0.145849736,1562974.0
9906,Maldives,MDV,2009,0.011318907,68.0
9907,Middle East & North Africa,MEA,2009,0.137446189,27993937.0
9908,Mexico,MEX,2009,0.1973967,9111485.0
9909,Middle income,MIC,2009,0.174738943,486746582.0
9910,North Macedonia,MKD,2009,0.204811011,179878.0
9911,Mali,MLI,2009,0.428997793,3364533.0
9912,Malta,MLT,2009,0.019395021,3320.0
9913,Myanmar,MMR,2009,0.214804406,8992741.0
9914,Middle East & North Africa (excluding high income),MNA,2009,0.147809444,27577003.0
9915,Montenegro,MNE,2009,0.279802165,1213.0
9916,Mongolia,MNG,2009,0.454805494,252398.0
9917,Mozambique,MOZ,2009,0.240230083,2532000.0
9918,Mauritania,MRT,2009,0.114928709,239039.0
9919,Mauritius,MUS,2009,0.064131907,69.0
9920,Malawi,MWI,2009,0.247732171,1792559.0
9921,Malaysia,MYS,2009,0.030466877,682104.0
9922,North America,NAC,2009,0.579080628,72997641.0
9923,Namibia,NAM,2009,0.384423358,306316.0
9924,New Caledonia,NCL,2009,0.027647896,700.0
9925,Niger,NER,2009,0.940470668,9087885.0
9926,Nigeria,NGA,2009,0.207354691,13890000.0
9927,Nicaragua,NIC,2009,0.287179373,440252.0
9928,Netherlands,NLD,2009,0.063803705,220796.0
9929,Norway,NOR,2009,0.172898607,306493.0
9930,Nepal,NPL,2009,0.081834488,3428424.0
9931,New Zealand,NZL,2009,0.109468693,162706.0
9932,OECD members,OED,2009,0.292084047,172023340.0
9933,Oman,OMN,2009,0.012864258,5072.0
9934,Other small states,OSS,2009,0.167384995,1741836.0
9935,Pakistan,PAK,2009,0.167610869,13674300.0
9936,Panama,PAN,2009,0.150871071,150046.0
9937,Peru,PER,2009,0.143612975,1288564.0
9938,Philippines,PHL,2009,0.059514688,7216272.0
9939,Papua New Guinea,PNG,2009,0.041988732,3630.0
9940,Poland,POL,2009,0.316264562,8582827.0
9941,Pre-demographic dividend,PRE,2009,0.229295453,68162431.0
9942,Puerto Rico,PRI,2009,0.012057502,246.0
9943,"Korea, Dem. People's Rep.",PRK,2009,0.098246545,1318971.0
9944,Portugal,PRT,2009,0.113640417,339898.0
9945,Paraguay,PRY,2009,0.625895324,1343070.0
9946,West Bank and Gaza,PSE,2009,0.017172214,33289.0
9947,Pacific island small states,PSS,2009,0.109328167,7022.0
9948,Post-demographic dividend,PST,2009,0.335230687,159228195.0
9949,Qatar,QAT,2009,0.007613551,351.0
9950,Romania,ROU,2009,0.431521081,5265063.0
9951,Russian Federation,RUS,2009,0.851971164,41926223.0
9952,Rwanda,RWA,2009,0.114371492,319252.0
9953,South Asia,SAS,2009,0.127714595,130442066.0
9954,Saudi Arabia,SAU,2009,0.120013655,325371.0
9955,Senegal,SEN,2009,0.310496265,1614337.0
9956,Solomon Islands,SLB,2009,0.034939109,1100.0
9957,Sierra Leone,SLE,2009,0.232907974,593516.0
9958,El Salvador,SLV,2009,0.10864485,362998.0
9959,Somalia,SOM,2009,0.09387515,551531.0
9960,Serbia,SRB,2009,0.357023481,1957015.0
9961,Sub-Saharan Africa (excluding high income),SSA,2009,0.224455322,80483717.0
9962,Sub-Saharan Africa,SSF,2009,0.224432158,80483717.0
9963,Small states,SST,2009,0.151593146,1970173.0
9964,Sao Tome and Principe,STP,2009,0.039800542,1300.0
9965,Suriname,SUR,2009,0.110874706,54502.0
9966,Slovak Republic,SVK,2009,0.256571822,769436.0
9967,Slovenia,SVN,2009,0.090333284,101836.0
9968,Sweden,SWE,2009,0.283701215,1032100.0
9969,Eswatini,SWZ,2009,0.16549058,59167.0
9970,Syrian Arab Republic,SYR,2009,0.220222011,2774850.0
9971,Chad,TCD,2009,0.346016511,2642645.0
9972,East Asia & Pacific (IDA & IBRD countries),TEA,2009,0.099448225,147890083.0
9973,Europe & Central Asia (IDA & IBRD countries),TEC,2009,0.577316729,112784146.0
9974,Togo,TGO,2009,0.383948397,853985.0
9975,Thailand,THA,2009,0.23472025,12454714.0
9976,Tajikistan,TJK,2009,0.102026518,448764.0
9977,Turkmenistan,TKM,2009,0.397367947,904600.0
9978,Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,0.240977925,48771786.0
9979,Timor-Leste,TLS,2009,0.148936131,110338.0
9980,Middle East & North Africa (IDA & IBRD countries),TMN,2009,0.149300521,27543714.0
9981,South Asia (IDA & IBRD),TSA,2009,0.127714595,130442066.0
9982,Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,0.224432158,80483717.0
9983,Trinidad and Tobago,TTO,2009,0.018926189,3153.0
9984,Tunisia,TUN,2009,0.257180265,1367536.0
9985,Turkey,TUR,2009,0.299363139,11954939.0
9986,Tanzania,TZA,2009,0.266983456,5229954.0
9987,Uganda,UGA,2009,0.210116833,1572000.0
9988,Ukraine,UKR,2009,0.705225861,15118548.0
9989,Upper middle income,UMC,2009,0.207979733,237061845.0
9990,Uruguay,URY,2009,0.655287258,967870.0
